tag,hurr_name,ymd,hours,record_identifier,system_status,lat,long,max_wind,min_pressure
AL091906,UNNAMED,19061015,1200,,TS,33.2N,69.7W,45,-999
AL091906,UNNAMED,19061015,1800,,TS,32.7N,71.4W,45,-999
AL091906,UNNAMED,19061016,0000,,TS,32.1N,73.1W,45,-999
AL091906,UNNAMED,19061016,0600,,TS,31.2N,74.9W,45,-999
AL091906,UNNAMED,19061016,1200,,TS,30.5N,76.5W,45,-999
AL091906,UNNAMED,19061016,1800,,TS,30.1N,77.3W,40,-999
AL091906,UNNAMED,19061017,0000,,TS,29.9N,78.0W,40,-999
AL091906,UNNAMED,19061017,0600,,TS,29.6N,78.7W,35,-999
AL091906,UNNAMED,19061017,1200,,TD,29.3N,79.5W,30,-999
AL091906,UNNAMED,19061017,1800,,TD,28.8N,80.6W,25,-999
AL101906,UNNAMED,19061015,0600,,TS,21.0N,69.4W,35,-999
AL101906,UNNAMED,19061015,1200,,TS,21.7N,70.0W,35,-999
AL101906,UNNAMED,19061015,1800,,TS,22.7N,70.7W,35,-999
AL101906,UNNAMED,19061016,0000,,TS,23.9N,71.3W,35,-999
AL101906,UNNAMED,19061016,0600,,TS,25.2N,71.6W,35,-999
AL101906,UNNAMED,19061016,1200,,TS,26.2N,71.3W,35,-999
AL101906,UNNAMED,19061016,1800,,TS,27.1N,71.0W,35,-999
AL101906,UNNAMED,19061017,0000,,TS,27.8N,70.4W,35,-999
AL101906,UNNAMED,19061017,0600,,TS,28.2N,69.8W,35,-999
AL101906,UNNAMED,19061017,1200,,TS,28.5N,69.3W,35,-999
AL101906,UNNAMED,19061017,1800,,TS,28.8N,68.5W,35,-999
AL101906,UNNAMED,19061018,0000,,TS,29.0N,67.7W,40,-999
AL101906,UNNAMED,19061018,0600,,TS,29.2N,66.9W,40,-999
AL101906,UNNAMED,19061018,1200,,TS,29.3N,66.0W,45,-999
AL101906,UNNAMED,19061018,1800,,TS,29.3N,65.0W,45,-999
AL101906,UNNAMED,19061019,0000,,TS,29.3N,64.0W,40,-999
AL101906,UNNAMED,19061019,0600,,TS,29.3N,63.0W,40,-999
AL101906,UNNAMED,19061019,1200,,TS,29.3N,62.0W,35,-999
AL101906,UNNAMED,19061019,1800,,TS,29.3N,61.0W,35,-999
AL101906,UNNAMED,19061020,0000,,TD,29.2N,60.0W,30,-999
AL101906,UNNAMED,19061020,0600,,TD,29.1N,59.0W,30,-999
AL101906,UNNAMED,19061020,1200,,TD,29.0N,58.0W,25,-999
AL101906,UNNAMED,19061020,1800,,TD,28.9N,57.1W,25,-999
AL111906,UNNAMED,19061105,0000,,TD,18.5N,82.5W,30,-999
AL111906,UNNAMED,19061105,0600,,TD,19.0N,82.5W,30,-999
AL111906,UNNAMED,19061105,1200,,TS,19.5N,82.5W,35,-999
AL111906,UNNAMED,19061105,1800,,TS,19.9N,82.4W,40,-999
AL111906,UNNAMED,19061106,0000,,TS,20.3N,82.1W,45,-999
AL111906,UNNAMED,19061106,0600,,TS,20.7N,81.8W,50,-999
AL111906,UNNAMED,19061106,1200,,TS,21.0N,81.5W,55,-999
AL111906,UNNAMED,19061106,1800,,TS,21.3N,81.0W,60,-999
AL111906,UNNAMED,19061107,0000,,HU,21.5N,80.5W,65,-999
AL111906,UNNAMED,19061107,0600,,HU,21.7N,80.0W,70,-999
AL111906,UNNAMED,19061107,1200,,TS,22.0N,79.3W,60,-999
AL111906,UNNAMED,19061107,1800,,TS,22.4N,78.4W,50,-999
AL111906,UNNAMED,19061108,0000,,TS,22.7N,77.6W,45,-999
AL111906,UNNAMED,19061108,0600,,TS,23.0N,76.6W,40,-999
AL111906,UNNAMED,19061108,1200,,TS,23.3N,75.7W,35,-999
AL111906,UNNAMED,19061108,1800,,TS,23.6N,74.8W,35,-999
AL111906,UNNAMED,19061109,0000,,TS,23.9N,73.9W,35,-999
AL111906,UNNAMED,19061109,0600,,TS,24.2N,73.0W,35,-999
AL111906,UNNAMED,19061109,1200,,TS,24.5N,72.3W,35,-999
AL111906,UNNAMED,19061109,1800,,TS,24.8N,71.5W,35,-999
AL111906,UNNAMED,19061110,0000,,EX,25.1N,70.5W,30,-999
AL111906,UNNAMED,19061110,0600,,EX,25.5N,69.5W,30,-999
AL011907,UNNAMED,19070624,1200,,TS,16.0N,78.0W,35,-999
AL011907,UNNAMED,19070624,1800,,TS,16.1N,78.8W,35,-999
AL011907,UNNAMED,19070625,0000,,TS,16.4N,79.7W,35,-999
AL011907,UNNAMED,19070625,0600,,TS,16.7N,80.6W,35,-999
AL011907,UNNAMED,19070625,1200,,TS,17.0N,81.5W,35,-999
AL011907,UNNAMED,19070625,1800,,TS,17.7N,82.4W,35,-999
AL011907,UNNAMED,19070626,0000,,TS,18.6N,83.4W,35,-999
AL011907,UNNAMED,19070626,0600,,TS,19.6N,84.3W,35,-999
AL011907,UNNAMED,19070626,1200,,TS,20.6N,85.3W,40,-999
AL011907,UNNAMED,19070626,1800,,TS,21.8N,86.2W,40,-999
AL011907,UNNAMED,19070627,0000,,TS,22.9N,87.1W,45,-999
AL011907,UNNAMED,19070627,0600,,TS,24.0N,88.0W,45,-999
AL011907,UNNAMED,19070627,1200,,TS,25.2N,88.9W,45,-999
AL011907,UNNAMED,19070627,1800,,TS,26.2N,89.4W,45,-999
AL011907,UNNAMED,19070628,0000,,TS,27.0N,89.6W,45,-999
AL011907,UNNAMED,19070628,0600,,TS,27.6N,89.4W,45,-999
AL011907,UNNAMED,19070628,1200,,TS,28.3N,89.0W,50,-999
AL011907,UNNAMED,19070628,1800,,TS,29.3N,87.8W,50,-999
AL011907,UNNAMED,19070628,2300,L,TS,30.3N,85.9W,50,-999
AL011907,UNNAMED,19070629,0000,,TS,30.3N,85.8W,50,-999
AL011907,UNNAMED,19070629,0600,,TS,30.8N,83.5W,45,-999
AL011907,UNNAMED,19070629,1200,,TS,31.8N,80.8W,55,-999
AL011907,UNNAMED,19070629,1800,,EX,34.0N,78.0W,50,-999
AL011907,UNNAMED,19070630,0000,,EX,36.5N,76.0W,45,-999
AL011907,UNNAMED,19070630,0600,,EX,39.2N,73.3W,40,-999
AL011907,UNNAMED,19070630,1200,,EX,42.0N,70.5W,35,-999
AL011907,UNNAMED,19070630,1800,,EX,45.0N,67.5W,30,-999
AL021907,UNNAMED,19070918,1200,,TD,25.0N,79.0W,30,-999
AL021907,UNNAMED,19070918,1800,,TD,25.5N,80.3W,30,-999
AL021907,UNNAMED,19070919,0000,,TD,25.9N,81.6W,30,-999
AL021907,UNNAMED,19070919,0600,,TS,26.3N,82.8W,35,-999
AL021907,UNNAMED,19070919,1200,,TS,26.7N,84.0W,35,-999
AL021907,UNNAMED,19070919,1800,,TS,27.1N,85.0W,35,-999
AL021907,UNNAMED,19070920,0000,,TS,27.5N,85.8W,40,-999
AL021907,UNNAMED,19070920,0600,,TS,27.9N,86.4W,40,-999
AL021907,UNNAMED,19070920,1200,,TS,28.3N,87.0W,40,-999
AL021907,UNNAMED,19070920,1800,,TS,28.7N,87.6W,40,-999
AL021907,UNNAMED,19070921,0000,,TS,29.1N,88.2W,40,-999
AL021907,UNNAMED,19070921,0600,,TS,29.5N,88.7W,40,-999
AL021907,UNNAMED,19070921,1200,,TS,30.0N,89.0W,40,-999
AL021907,UNNAMED,19070921,1700,L,TS,30.4N,88.9W,40,-999
AL021907,UNNAMED,19070921,1800,,TS,30.5N,88.9W,35,-999
AL021907,UNNAMED,19070922,0000,,TS,31.0N,88.8W,35,-999
AL021907,UNNAMED,19070922,0600,,TS,31.5N,88.4W,35,-999
AL021907,UNNAMED,19070922,1200,,TS,32.1N,87.6W,35,-999
AL021907,UNNAMED,19070922,1800,,EX,32.9N,86.3W,35,-999
AL021907,UNNAMED,19070923,0000,,EX,33.8N,84.7W,35,-999
AL021907,UNNAMED,19070923,0600,,EX,34.7N,83.0W,35,-999
AL021907,UNNAMED,19070923,1200,,EX,35.7N,81.3W,35,-999
AL021907,UNNAMED,19070923,1800,,EX,36.8N,79.6W,30,-999
AL031907,UNNAMED,19070927,0600,,TS,22.3N,94.1W,35,-999
AL031907,UNNAMED,19070927,1200,,TS,23.3N,93.3W,35,-999
AL031907,UNNAMED,19070927,1800,,TS,24.5N,92.5W,35,-999
AL031907,UNNAMED,19070928,0000,,TS,25.7N,91.3W,35,-999
AL031907,UNNAMED,19070928,0600,,TS,27.0N,90.0W,35,-999
AL031907,UNNAMED,19070928,1200,,TS,28.3N,88.5W,40,-999
AL031907,UNNAMED,19070928,1800,,TS,29.6N,86.6W,45,-999
AL031907,UNNAMED,19070928,2000,L,TS,30.1N,85.7W,45,-999
AL031907,UNNAMED,19070929,0000,,TS,30.9N,84.3W,40,-999
AL031907,UNNAMED,19070929,0600,,TS,31.8N,81.9W,35,-999
AL031907,UNNAMED,19070929,1200,,TS,32.7N,79.0W,35,-999
AL031907,UNNAMED,19070929,1800,,EX,34.0N,75.5W,30,-999
AL031907,UNNAMED,19070930,0000,,EX,35.5N,71.5W,30,-999
AL041907,UNNAMED,19071017,0600,,TS,26.3N,67.4W,45,-999
AL041907,UNNAMED,19071017,1200,,TS,26.4N,66.0W,45,-999
AL041907,UNNAMED,19071017,1800,,TS,26.8N,64.6W,45,-999
AL041907,UNNAMED,19071018,0000,,TS,27.5N,63.2W,45,-999
AL041907,UNNAMED,19071018,0600,,TS,28.3N,61.8W,45,-999
AL041907,UNNAMED,19071018,1200,,TS,29.0N,60.5W,45,-999
AL041907,UNNAMED,19071018,1800,,TS,30.4N,59.4W,45,-999
AL041907,UNNAMED,19071019,0000,,TS,31.7N,58.2W,45,-999
AL041907,UNNAMED,19071019,0600,,TS,32.8N,57.3W,45,-999
AL041907,UNNAMED,19071019,1200,,TS,34.0N,56.0W,45,-999
AL041907,UNNAMED,19071019,1800,,EX,35.6N,54.0W,40,-999
AL041907,UNNAMED,19071020,0000,,EX,37.6N,49.1W,40,-999
AL051907,UNNAMED,19071106,0000,,TS,31.5N,39.7W,35,-999
AL051907,UNNAMED,19071106,0600,,TS,30.8N,39.9W,35,-999
AL051907,UNNAMED,19071106,1200,,TS,30.0N,40.0W,35,-999
AL051907,UNNAMED,19071106,1800,,TS,29.5N,40.1W,35,-999
AL051907,UNNAMED,19071107,0000,,TS,28.9N,40.2W,35,-999
AL051907,UNNAMED,19071107,0600,,TS,28.2N,40.3W,35,-999
AL051907,UNNAMED,19071107,1200,,TS,27.5N,40.5W,35,-999
AL051907,UNNAMED,19071107,1800,,TS,27.2N,40.9W,35,-999
AL051907,UNNAMED,19071108,0000,,TS,26.9N,41.4W,40,-999
AL051907,UNNAMED,19071108,0600,,TS,26.7N,41.9W,40,-999
AL051907,UNNAMED,19071108,1200,,TS,26.7N,42.5W,40,-999
AL051907,UNNAMED,19071108,1800,,TS,27.2N,43.5W,40,-999
AL051907,UNNAMED,19071109,0000,,TS,28.1N,44.0W,40,-999
AL051907,UNNAMED,19071109,0600,,TS,29.1N,44.2W,40,-999
AL051907,UNNAMED,19071109,1200,,TS,30.0N,44.5W,40,-999
AL051907,UNNAMED,19071109,1800,,TS,30.8N,44.7W,40,-999
AL051907,UNNAMED,19071110,0000,,TS,31.8N,45.0W,40,-999
AL051907,UNNAMED,19071110,0600,,TS,32.6N,45.4W,40,-999
AL051907,UNNAMED,19071110,1200,,TS,33.5N,46.0W,40,-999
AL051907,UNNAMED,19071110,1800,,TS,34.1N,46.4W,40,-999
AL051907,UNNAMED,19071111,0000,,TS,34.7N,46.9W,40,-999
AL051907,UNNAMED,19071111,0600,,TS,35.4N,47.6W,40,-999
AL051907,UNNAMED,19071111,1200,,TS,36.5N,48.0W,40,-999
AL051907,UNNAMED,19071111,1800,,TS,37.7N,48.0W,40,-999
AL051907,UNNAMED,19071112,0000,,TS,38.7N,47.3W,35,-999
AL051907,UNNAMED,19071112,0600,,TS,39.6N,46.7W,35,-999
AL051907,UNNAMED,19071112,1200,,TS,40.5N,46.0W,35,-999
AL051907,UNNAMED,19071112,1800,,EX,41.7N,45.0W,35,-999
AL011908,UNNAMED,19080306,1200,,TS,23.8N,60.2W,50,-999
AL011908,UNNAMED,19080306,1800,,TS,22.7N,60.7W,55,-999
AL011908,UNNAMED,19080307,0000,,HU,21.6N,61.1W,65,-999
AL011908,UNNAMED,19080307,0600,,HU,20.6N,61.5W,70,-999
AL011908,UNNAMED,19080307,1200,,HU,19.7N,61.9W,80,-999
AL011908,UNNAMED,19080307,1800,,HU,18.8N,62.2W,85,-999
AL011908,UNNAMED,19080308,0000,,HU,18.0N,62.5W,85,-999
AL011908,UNNAMED,19080308,0600,,HU,17.3N,62.8W,70,-999
AL011908,UNNAMED,19080308,1200,,HU,16.6N,63.1W,65,-999
AL011908,UNNAMED,19080308,1800,,HU,16.0N,63.4W,65,-999
AL011908,UNNAMED,19080309,0000,,HU,15.4N,63.7W,65,-999
AL011908,UNNAMED,19080309,0600,,TS,14.9N,64.0W,50,-999
AL011908,UNNAMED,19080309,1200,,TS,14.4N,64.2W,40,-999
AL011908,UNNAMED,19080309,1800,,TS,13.8N,64.6W,35,-999
AL021908,UNNAMED,19080524,1200,,TD,21.0N,71.7W,30,-999
AL021908,UNNAMED,19080524,1800,,TD,21.7N,72.0W,30,-999
AL021908,UNNAMED,19080525,0000,,TD,22.4N,72.3W,30,-999
AL021908,UNNAMED,19080525,0600,,TD,23.3N,72.8W,30,-999
AL021908,UNNAMED,19080525,1200,,TD,24.0N,73.5W,30,-999
AL021908,UNNAMED,19080525,1800,,TD,24.7N,74.3W,30,-999
AL021908,UNNAMED,19080526,0000,,TS,25.4N,75.0W,35,-999
AL021908,UNNAMED,19080526,0600,,TS,26.0N,75.6W,35,-999
AL021908,UNNAMED,19080526,1200,,TS,26.7N,76.3W,35,-999
AL021908,UNNAMED,19080526,1800,,TS,27.2N,77.3W,35,-999
AL021908,UNNAMED,19080527,0000,,TS,27.7N,78.1W,40,-999
AL021908,UNNAMED,19080527,0600,,TS,28.5N,79.1W,45,-999
AL021908,UNNAMED,19080527,1200,,TS,29.5N,79.5W,50,-999
AL021908,UNNAMED,19080527,1800,,TS,30.1N,79.5W,55,-999
AL021908,UNNAMED,19080528,0000,,TS,30.6N,79.2W,60,-999
AL021908,UNNAMED,19080528,0600,,HU,31.2N,78.8W,65,-999
AL021908,UNNAMED,19080528,1200,,HU,31.7N,78.3W,65,-999
AL021908,UNNAMED,19080528,1800,,HU,32.3N,77.9W,65,-999
AL021908,UNNAMED,19080529,0000,,HU,32.8N,77.4W,65,-999
AL021908,UNNAMED,19080529,0600,,HU,33.4N,77.0W,65,-999
AL021908,UNNAMED,19080529,1200,,HU,34.0N,76.5W,65,-999
AL021908,UNNAMED,19080529,1800,,HU,34.8N,75.8W,65,989
AL021908,UNNAMED,19080529,2100,L,HU,35.2N,75.6W,65,989
AL021908,UNNAMED,19080530,0000,,HU,35.6N,75.1W,65,-999
AL021908,UNNAMED,19080530,0600,,TS,36.3N,74.6W,60,-999
AL021908,UNNAMED,19080530,1200,,TS,37.3N,74.0W,50,-999
AL021908,UNNAMED,19080530,1800,,TS,39.4N,73.0W,40,-999
AL021908,UNNAMED,19080530,2300,L,TS,41.3N,72.0W,35,-999
AL021908,UNNAMED,19080531,0000,,TS,41.8N,71.7W,35,-999
AL021908,UNNAMED,19080531,0600,,EX,43.8N,70.3W,35,-999
AL021908,UNNAMED,19080531,1200,,EX,45.5N,69.0W,35,-999
AL021908,UNNAMED,19080531,1800,,EX,46.4N,68.3W,35,-999
AL031908,UNNAMED,19080724,1200,,TD,27.5N,75.0W,30,-999
AL031908,UNNAMED,19080724,1800,,TD,27.8N,75.2W,30,-999
AL031908,UNNAMED,19080725,0000,,TD,28.1N,75.5W,30,-999
AL031908,UNNAMED,19080725,0600,,TD,28.4N,75.9W,30,-999
AL031908,UNNAMED,19080725,1200,,TS,28.7N,76.3W,35,-999
AL031908,UNNAMED,19080725,1800,,TS,28.9N,76.6W,35,-999
AL031908,UNNAMED,19080726,0000,,TS,29.0N,76.9W,35,-999
AL031908,UNNAMED,19080726,0600,,TS,29.0N,77.2W,35,-999
AL031908,UNNAMED,19080726,1200,,TS,29.0N,77.5W,35,-999
AL031908,UNNAMED,19080726,1800,,TS,28.9N,77.8W,35,-999
AL031908,UNNAMED,19080727,0000,,TS,28.7N,78.0W,35,-999
AL031908,UNNAMED,19080727,0600,,TS,28.3N,78.3W,35,-999
AL031908,UNNAMED,19080727,1200,,TS,27.7N,78.5W,35,-999
AL031908,UNNAMED,19080727,1800,,TS,27.3N,78.3W,35,-999
AL031908,UNNAMED,19080728,0000,,TS,27.1N,77.7W,40,-999
AL031908,UNNAMED,19080728,0600,,TS,27.1N,77.2W,55,-999
AL031908,UNNAMED,19080728,1200,,TS,27.3N,77.0W,60,-999
AL031908,UNNAMED,19080728,1800,,TS,27.7N,77.0W,60,-999
AL031908,UNNAMED,19080729,0000,,TS,28.0N,77.5W,60,-999
AL031908,UNNAMED,19080729,0600,,TS,28.2N,77.9W,60,-999
AL031908,UNNAMED,19080729,1200,,TS,28.5N,78.0W,60,-999
AL031908,UNNAMED,19080729,1800,,TS,29.4N,78.3W,60,-999
AL031908,UNNAMED,19080730,0000,,HU,30.4N,78.3W,65,-999
AL031908,UNNAMED,19080730,0600,,HU,31.4N,78.2W,70,-999
AL031908,UNNAMED,19080730,1200,,HU,32.5N,78.0W,70,-999
AL031908,UNNAMED,19080730,1800,,HU,33.1N,77.9W,70,-999
AL031908,UNNAMED,19080731,0000,,HU,33.7N,77.6W,70,-999
AL031908,UNNAMED,19080731,0600,,HU,34.2N,77.4W,70,-999
AL031908,UNNAMED,19080731,1100,L,HU,34.6N,77.1W,70,-999
AL031908,UNNAMED,19080731,1200,,HU,34.7N,77.0W,70,-999
AL031908,UNNAMED,19080731,1800,,TS,35.2N,75.8W,60,-999
AL031908,UNNAMED,19080801,0000,,TS,35.6N,74.1W,60,-999
AL031908,UNNAMED,19080801,0600,,TS,36.1N,72.8W,60,-999
AL031908,UNNAMED,19080801,1200,,TS,36.5N,71.7W,60,-999
AL031908,UNNAMED,19080801,1800,,TS,37.2N,70.0W,60,-999
AL031908,UNNAMED,19080802,0000,,TS,37.8N,68.5W,60,-999
AL031908,UNNAMED,19080802,0600,,TS,38.7N,66.9W,60,-999
AL031908,UNNAMED,19080802,1200,,TS,40.0N,65.5W,60,-999
AL031908,UNNAMED,19080802,1800,,EX,41.7N,63.0W,60,-999
AL031908,UNNAMED,19080803,0000,,EX,44.0N,60.6W,60,-999
AL031908,UNNAMED,19080803,0600,,EX,46.3N,58.5W,55,-999
AL031908,UNNAMED,19080803,1200,,EX,48.5N,56.5W,50,-999
AL031908,UNNAMED,19080803,1800,,EX,50.6N,54.3W,50,-999
AL041908,UNNAMED,19080729,0000,,TD,29.6N,94.0W,30,-999
AL041908,UNNAMED,19080729,0600,,TD,29.3N,93.5W,30,-999
AL041908,UNNAMED,19080729,1200,,TS,29.0N,93.0W,35,-999
AL041908,UNNAMED,19080729,1800,,TS,28.7N,92.5W,40,-999
AL041908,UNNAMED,19080730,0000,,TS,28.4N,92.0W,45,-999
AL041908,UNNAMED,19080730,0600,,TS,28.1N,91.7W,50,-999
AL041908,UNNAMED,19080730,1200,,TS,28.0N,91.5W,50,-999
AL041908,UNNAMED,19080730,1800,,TS,28.1N,91.4W,50,-999
AL041908,UNNAMED,19080731,0000,,TS,28.3N,91.3W,50,-999
AL041908,UNNAMED,19080731,0600,,TS,28.6N,91.4W,50,-999
AL041908,UNNAMED,19080731,1200,,TS,29.0N,91.5W,50,-999
AL041908,UNNAMED,19080731,1800,,TS,29.3N,91.7W,50,-999
AL041908,UNNAMED,19080731,2200,L,TS,29.5N,91.9W,50,-999
AL041908,UNNAMED,19080801,0000,,TS,29.7N,92.1W,40,-999
AL041908,UNNAMED,19080801,0600,,TS,30.1N,92.7W,35,-999
AL041908,UNNAMED,19080801,1200,,TS,30.5N,93.0W,35,-999
AL041908,UNNAMED,19080801,1800,,TS,30.9N,93.1W,35,-999
AL041908,UNNAMED,19080802,0000,,TD,31.2N,92.9W,30,-999
AL041908,UNNAMED,19080802,0600,,TD,31.6N,92.5W,30,-999
AL041908,UNNAMED,19080802,1200,,TD,32.0N,92.0W,30,-999
AL041908,UNNAMED,19080802,1800,,TD,32.4N,91.5W,30,-999
AL041908,UNNAMED,19080803,0000,,TD,32.8N,91.1W,25,-999
AL041908,UNNAMED,19080803,0600,,TD,33.1N,90.8W,25,-999
AL041908,UNNAMED,19080803,1200,,TD,33.5N,90.5W,25,-999
AL041908,UNNAMED,19080803,1800,,TD,34.0N,90.2W,25,-999
AL051908,UNNAMED,19080830,1200,,TS,33.0N,72.5W,35,-999
AL051908,UNNAMED,19080830,1800,,TS,33.0N,73.2W,35,-999
AL051908,UNNAMED,19080831,0000,,TS,33.0N,74.1W,35,-999
AL051908,UNNAMED,19080831,0600,,TS,33.0N,75.0W,40,-999
AL051908,UNNAMED,19080831,1200,,TS,33.0N,76.0W,40,-999
AL051908,UNNAMED,19080831,1800,,TS,33.2N,76.5W,40,-999
AL051908,UNNAMED,19080901,0000,,TS,33.8N,76.8W,45,-999
AL051908,UNNAMED,19080901,0600,,TS,34.4N,76.7W,45,-999
AL051908,UNNAMED,19080901,0800,L,TS,34.6N,76.6W,45,-999
AL051908,UNNAMED,19080901,1200,,TS,35.0N,76.3W,45,-999
AL051908,UNNAMED,19080901,1800,,TS,36.1N,75.0W,45,-999
AL051908,UNNAMED,19080902,0000,,TS,37.2N,73.6W,40,-999
AL051908,UNNAMED,19080902,0600,,TS,38.2N,72.3W,40,-999
AL051908,UNNAMED,19080902,1200,,TS,39.0N,70.7W,35,-999
AL051908,UNNAMED,19080902,1800,,EX,39.8N,68.2W,25,-999
AL061908,UNNAMED,19080907,1200,,TS,15.4N,51.7W,40,-999
AL061908,UNNAMED,19080907,1800,,TS,15.9N,52.8W,40,-999
AL061908,UNNAMED,19080908,0000,,TS,16.3N,53.8W,40,-999
AL061908,UNNAMED,19080908,0600,,TS,16.7N,54.8W,40,-999
AL061908,UNNAMED,19080908,1200,,TS,17.0N,55.8W,45,-999
AL061908,UNNAMED,19080908,1800,,TS,17.2N,56.6W,45,-999
AL061908,UNNAMED,19080909,0000,,TS,17.4N,57.3W,45,-999
AL061908,UNNAMED,19080909,0600,,TS,17.6N,58.0W,50,-999
AL061908,UNNAMED,19080909,1200,,TS,18.0N,59.5W,55,-999
AL061908,UNNAMED,19080909,1800,,TS,18.3N,60.5W,55,-999
AL061908,UNNAMED,19080910,0000,,TS,18.7N,63.0W,60,-999
AL061908,UNNAMED,19080910,0600,,TS,19.0N,65.0W,60,-999
AL061908,UNNAMED,19080910,1200,,TS,19.4N,66.8W,60,-999
AL061908,UNNAMED,19080910,1800,,TS,19.7N,68.0W,60,-999
AL061908,UNNAMED,19080911,0000,,TS,19.8N,69.2W,60,-999
AL061908,UNNAMED,19080911,0600,,HU,20.1N,70.7W,65,-999
AL061908,UNNAMED,19080911,1200,,HU,20.5N,72.0W,75,-999
AL061908,UNNAMED,19080911,1800,,HU,21.0N,72.9W,85,-999
AL061908,UNNAMED,19080912,0000,,HU,21.5N,73.7W,95,-999
AL061908,UNNAMED,19080912,0600,,HU,21.9N,74.3W,95,-999
AL061908,UNNAMED,19080912,1200,,HU,22.5N,75.0W,100,-999
AL061908,UNNAMED,19080912,1800,,HU,22.9N,75.5W,100,-999
AL061908,UNNAMED,19080913,0000,,HU,23.2N,75.8W,105,-999
AL061908,UNNAMED,19080913,0600,,HU,23.8N,76.1W,105,-999
AL061908,UNNAMED,19080913,1200,,HU,24.5N,76.1W,105,-999
AL061908,UNNAMED,19080913,1800,,HU,25.1N,75.9W,105,-999
AL061908,UNNAMED,19080914,0000,,HU,25.7N,75.5W,105,-999
AL061908,UNNAMED,19080914,0600,,HU,26.2N,75.1W,105,-999
AL061908,UNNAMED,19080914,1200,,HU,26.7N,74.5W,105,-999
AL061908,UNNAMED,19080914,1800,,HU,27.5N,73.6W,100,-999
AL061908,UNNAMED,19080915,0000,,HU,28.4N,72.6W,100,-999
AL061908,UNNAMED,19080915,0600,,HU,29.1N,71.8W,95,-999
AL061908,UNNAMED,19080915,1200,,HU,30.0N,71.0W,90,-999
AL061908,UNNAMED,19080915,1800,,HU,30.8N,70.2W,85,-999
AL061908,UNNAMED,19080916,0000,,HU,31.6N,69.4W,85,-999
AL061908,UNNAMED,19080916,0600,,HU,32.5N,68.6W,80,-999
AL061908,UNNAMED,19080916,1200,,HU,33.8N,67.7W,80,-999
AL061908,UNNAMED,19080916,1800,,HU,35.1N,67.2W,75,-999
AL061908,UNNAMED,19080917,0000,,HU,36.3N,66.8W,75,-999
AL061908,UNNAMED,19080917,0600,,HU,37.8N,66.0W,70,-999
AL061908,UNNAMED,19080917,1200,,HU,39.3N,65.0W,70,-999
AL061908,UNNAMED,19080917,1800,,HU,40.4N,63.9W,70,-999
AL061908,UNNAMED,19080918,0000,,HU,41.1N,62.9W,70,-999
AL061908,UNNAMED,19080918,0600,,HU,41.9N,61.8W,70,-999
AL061908,UNNAMED,19080918,1200,,HU,43.0N,60.0W,70,-999
AL061908,UNNAMED,19080918,1800,,TS,45.4N,57.0W,60,-999
AL061908,UNNAMED,19080919,0000,,EX,48.6N,53.0W,55,-999
AL061908,UNNAMED,19080919,0600,,EX,51.5N,49.6W,55,-999
AL061908,UNNAMED,19080919,1200,,EX,54.0N,46.5W,50,-999
AL061908,UNNAMED,19080919,1800,,EX,56.2N,43.8W,50,-999
AL071908,UNNAMED,19080916,1200,,TS,24.7N,90.5W,40,-999
AL071908,UNNAMED,19080916,1800,,TS,25.1N,91.1W,40,-999
AL071908,UNNAMED,19080917,0000,,TS,25.6N,91.7W,45,-999
AL071908,UNNAMED,19080917,0600,,TS,26.0N,92.1W,45,-999
AL071908,UNNAMED,19080917,1200,,TS,26.5N,92.6W,50,-999
AL071908,UNNAMED,19080917,1800,,TS,27.0N,93.1W,55,-999
AL071908,UNNAMED,19080918,0000,,TS,27.4N,93.4W,60,-999
AL071908,UNNAMED,19080918,0600,,TS,27.9N,93.8W,55,-999
AL071908,UNNAMED,19080918,1200,,TS,28.3N,93.8W,35,-999
AL071908,UNNAMED,19080918,1800,,TD,28.7N,93.4W,25,-999
AL081908,UNNAMED,19080921,1200,,TS,12.5N,46.0W,35,-999
AL081908,UNNAMED,19080921,1800,,TS,12.7N,47.2W,35,-999
AL081908,UNNAMED,19080922,0000,,TS,12.9N,48.3W,35,-999
AL081908,UNNAMED,19080922,0600,,TS,13.2N,49.5W,35,-999
AL081908,UNNAMED,19080922,1200,,TS,13.5N,50.7W,35,-999
AL081908,UNNAMED,19080922,1800,,TS,13.8N,51.8W,35,-999
AL081908,UNNAMED,19080923,0000,,TS,13.9N,53.0W,35,-999
AL081908,UNNAMED,19080923,0600,,TS,14.0N,54.2W,35,-999
AL081908,UNNAMED,19080923,1200,,TS,14.3N,55.3W,40,-999
AL081908,UNNAMED,19080923,1800,,TS,14.5N,56.3W,40,-999
AL081908,UNNAMED,19080924,0000,,TS,14.8N,57.2W,40,-999
AL081908,UNNAMED,19080924,0600,,TS,15.0N,57.9W,40,-999
AL081908,UNNAMED,19080924,1200,,TS,15.3N,58.7W,45,-999
AL081908,UNNAMED,19080924,1800,,TS,15.5N,59.4W,50,-999
AL081908,UNNAMED,19080925,0000,,TS,15.7N,60.3W,55,-999
AL081908,UNNAMED,19080925,0600,,TS,15.8N,61.0W,60,-999
AL081908,UNNAMED,19080925,1200,,HU,16.0N,61.7W,65,-999
AL081908,UNNAMED,19080925,1800,,HU,16.2N,62.7W,70,-999
AL081908,UNNAMED,19080926,0000,,HU,16.4N,64.1W,75,-999
AL081908,UNNAMED,19080926,0600,,HU,16.5N,65.1W,75,-999
